id,title,type,ref,area
5393,Олешня (Чернігівська обл.),4,17424a94-229f-11ec-80fb-b8830365bd04,25
5388,Олешів,4,c19296fc-82cd-11e9-898c-005056b24375,9
5394,Олива,4,50f05b18-3607-11ea-b89e-0025b501a04b,10
5395,Олика,2,101afcbe-db19-11e1-aa18-d4ae527baec9,3
5402,Ольгине,4,f3166314-5a1a-11ea-a970-b8830365ade4,21
5403,Ольгинка,4,581eee8c-b799-11e9-8c22-005056b24375,5
5405,Ольгопіль,4,e9276df4-a502-11e3-9fa0-0050568002cf,2
5404,Ольгівка,4,7f185d79-675d-11ea-a970-b8830365ade4,21
5406,Ольшана,4,e18f7070-9e62-11e9-898c-005056b24375,25
5407,Ольшаниця (Київська обл.),4,a5b3557d-7d69-11e9-898c-005056b24375,10
5408,Ольшанське,2,cc4ca485-d3ce-11e5-8478-005056887b8d,14
5409,Оляниця,4,5fcdefe9-2e6d-11eb-80fb-b8830365bd04,2
5400,Олійники,4,c5325f80-1a19-11eb-80fb-b8830365bd04,20
5401,Олійникова Слобода,4,f2f0f23e-9403-11e9-898c-005056b24375,10
5396,Олієво-Королівка,4,e63f0d5b-b787-11e9-8c22-005056b24375,9
5397,Оліїв,4,d7612243-be26-11eb-80fb-b8830365bd04,19
5398,Оліївка,4,a7474639-6545-11ea-a970-b8830365ade4,6
5399,Оліївка (Кіровоградська обл.),4,8a0370eb-1a1c-11eb-80fb-b8830365bd04,11
5410,"Омельне (Шацький р-н., Волинська обл.)",4,0b52f75e-3608-11ea-b89e-0025b501a04b,3
5411,"Омельне(Ківерцівський р-н, Волинська обл.)",4,f56635c4-c2e2-11eb-80fb-b8830365bd04,3
5412,Омельник,4,6e3078e6-9e5d-11e9-898c-005056b24375,11
5413,"Омельник (Кременчуцький р-н., Полт. обл.)",4,500324c3-67d6-11eb-80fb-b8830365bd04,16
5414,Омельник (Оріхівський р-н. Запорізька обл),4,2040be41-3c2c-11ea-b89e-0025b501a04b,8
5415,Оникієве,4,b43e7166-8854-11e9-898c-005056b24375,11
5416,Ониськове,4,767d5452-7d71-11e9-898c-005056b24375,15
5418,Онок,4,9c6351be-9e56-11e9-898c-005056b24375,7
5419,Оноківці (ст. Доманинці),4,12330be2-fd03-11e3-8c4a-0050568002cf,7
5420,Онопріївка,4,596ed67d-5f8c-11ec-80fb-b8830365bd04,23
5421,Онуфріївка,2,f7062310-4078-11de-b509-001d92f78698,11
5417,Онішки,4,767eedc9-5f6e-11ec-80fb-b8830365bd04,16
5422,Опака,4,10c2f77b-cf42-11e9-b0c5-005056b24375,13
5423,Опарипси,4,4a404131-76f8-11e9-898c-005056b24375,17
5424,Опеньки,4,935df26f-4631-11ec-80fb-b8830365bd04,25
5425,Опитне (Бахмутський р-н),3,e57d990d-a7f7-11e6-b5da-005056887b8d,5
5428,Опорець,4,5f0aa73a-30b0-11ec-80fb-b8830365bd04,13
5429,Опори,4,7f1f346e-8836-11e9-898c-005056b24375,13
5430,Опришени,4,370e12a3-76fb-11e9-898c-005056b24375,24
5426,Опільсько,4,afe789c7-0fe1-11eb-80fb-b8830365bd04,13
5427,Опішня,2,6908046f-84aa-11e1-8aad-0026b97ed48a,16
5431,Орадівка (Черкаська обл.),4,bb2f5c26-de3a-11ea-80fb-b8830365bd04,23
5432,Оране,4,3a1352dd-fed4-11e9-91ff-0025b501a04b,10
5433,Оратів,2,69da414e-3f5d-11de-b509-001d92f78698,2
5434,Оратів (село),4,c2e719a6-fe92-11eb-80fb-b8830365bd04,2
5435,Орв'яниця,4,55c78c54-8863-11e9-898c-005056b24375,17
5436,Орелець,4,b5793af3-cde1-11eb-80fb-b8830365bd04,9
5437,Орепи,4,07830185-509d-11ed-a361-48df37b92096,6
5440,Орестопіль,4,0eb5f9e5-64e9-11ed-a361-48df37b92096,4
5438,Орестів,4,67a60892-feee-11e9-91ff-0025b501a04b,17
5439,Орестівка,4,d5f4f317-f38c-11eb-80fb-b8830365bd04,24
5441,Оржиця,2,e5dd3d25-3b29-11de-913b-001d92f78698,16
5442,Оржів,2,8026b494-cc84-11e4-a77a-005056887b8d,17
5443,Оринин,4,65b0cff5-b782-11e9-8c22-005056b24375,22
5444,Оришківці,4,4be25485-9e6a-11e9-898c-005056b24375,19
5452,Орли (Лисянський р-н),4,2d02fcf9-5f77-11ec-80fb-b8830365bd04,23
5453,Орлик,4,c6292913-cf27-11e9-b0c5-005056b24375,16
5459,Орлове,4,e5b1253c-e5de-11e9-b48a-005056b24375,8
5460,Орловець,4,a945830e-7d5d-11e9-898c-005056b24375,23
5461,Орлянське,4,c3927b9b-f137-11e3-8c4a-0050568002cf,8
5454,Орлівка (Донецька обл.),4,db3dd619-b547-11ea-a970-b8830365ade4,5
5455,Орлівка (Ренійський р-н),4,148e224f-5634-11e5-8d8d-005056887b8d,15
5456,Орлівка (Рівненська обл.),4,c57957d5-73d8-11e9-898c-005056b24375,17
5457,Орлівка (Сумська обл.),4,626c5cff-de43-11ea-80fb-b8830365bd04,18
5458,Орлівщина,4,7501f75e-1bee-11e5-add9-005056887b8d,4
5462,Оросієво,4,63c0cc29-cdee-11eb-80fb-b8830365bd04,7
5463,Оршівці,4,c9d5e154-9e63-11e9-898c-005056b24375,24
5464,Орявчик,4,61b2e7cd-f983-11ea-80fb-b8830365bd04,13
5445,Орілька,4,d2983e6a-e5f0-11e9-b48a-005056b24375,20
5449,Оріхове,4,4145bc00-64ea-11ed-a361-48df37b92096,4
5450,Оріховець,4,3213bbfb-e675-11e9-b48a-005056b24375,10
5446,Оріхів,1,c5f70e4e-4bd0-11dd-9198-001d60451983,8
5447,Оріхівка,4,d4e6c3ff-9e6b-11e9-898c-005056b24375,16
5448,Оріхівка (Одеська обл.),4,b0e83232-bed3-11eb-80fb-b8830365bd04,15
5451,Орішанка,4,604172cc-6f96-11ed-a361-48df37b92096,20
5465,Осава,4,ef4bc4df-6f90-11ed-a361-48df37b92096,7
5467,Оселя,4,bc777bcb-50fc-11ec-80fb-b8830365bd04,13
5466,Оселівка,4,5e5fe17d-8e67-11ec-80fb-b8830365bd04,24
5468,Осещина,4,3d100650-b76e-11e9-8c22-005056b24375,10
5469,Осикове (Житомирська обл.),4,3017fca5-0c99-11ea-8c15-0025b502a06e,6
5470,Осинове,4,ccd23e50-c339-11e9-b0c5-005056b24375,12
5471,Осипенко(Бердянський р-н),4,abc934f7-3c29-11e5-add9-005056887b8d,8
5472,Осички,4,7302f050-7d6a-11e9-898c-005056b24375,15
5473,Осички (Житомирська обл.),4,26a165a0-5f95-11ec-80fb-b8830365bd04,6
5477,Оскіл (Харківська обл.),4,53779121-d319-11ea-a970-b8830365ade4,20
5478,Осламів,4,c6780591-8828-11e9-898c-005056b24375,22
5479,Осмиловичі,4,134ac3de-e5f1-11e9-b48a-005056b24375,3
5480,Осницьк,4,28614246-afe2-11ea-a970-b8830365ade4,17
5482,Осокорівка,4,c459b5f5-cf16-11e9-b0c5-005056b24375,21
5481,Осоївка,4,2c1644b1-cf43-11e9-b0c5-005056b24375,18
5483,Остап'є,4,c4070a0d-8867-11e9-898c-005056b24375,19
5485,Осташки,4,6a9e7266-f97a-11ea-80fb-b8830365bd04,22
5484,Осташівці,4,24851118-0ce7-11ea-8c15-0025b502a06e,19
5486,Остер,1,89d3dd9e-0124-11e4-acce-0050568002cf,25
5487,Остриня,4,d6fa7b72-b6ee-11eb-80fb-b8830365bd04,9
5488,Остриця (Герцаївський р-н),4,3277e8d2-64ca-11e9-898c-005056b24375,24
5489,Остриця (Новоселицький р-н),4,b502c08a-6543-11ea-a970-b8830365ade4,24
5499,Острог,1,0006560e-4079-11de-b509-001d92f78698,17
5500,Острожани,4,8a9080e2-64f1-11ed-a361-48df37b92096,23
5501,Острожець,4,336e4326-12af-11e6-971e-005056887b8d,17
5490,Острів,4,796d7a88-76f4-11e9-898c-005056b24375,10
5491,Острів (Львівська обл.),4,98f21744-afda-11ea-a970-b8830365ade4,13
5492,Острів (Тернопільська обл.),4,f9d0f19f-fedc-11e9-91ff-0025b501a04b,19
5493,Острівець,4,76e95554-4631-11ec-80fb-b8830365bd04,19
5494,Острівець (Уманський р-н),4,24717e0b-fb6d-11ec-a361-48df37b92096,23
5495,Острівне (Одеська обл.),4,89c379d7-c774-11ea-a970-b8830365ade4,15
5496,Острівське,4,9c14fc9d-5f67-11ec-80fb-b8830365bd04,5
5497,Острівці (Володимирецький р-н),4,25f15c12-7dba-11ec-80fb-b8830365bd04,17
5498,Острійки,4,855e5498-5445-11ed-a361-48df37b92096,10
5474,Осівці,4,4b3fc73e-8969-11ea-a970-b8830365ade4,3
5475,Осівці (Тернопільська обл.),4,ff259123-6f94-11ed-a361-48df37b92096,19
5476,Осій,4,b03c575c-e5e2-11e9-b48a-005056b24375,7
5502,Отиневичі,4,e8a10ff8-a669-11eb-80fb-b8830365bd04,13
5503,Отинія,2,3adf9c9b-e4d0-11e3-8c4a-0050568002cf,9
5504,Отроків,4,14a744cd-a9ae-11eb-80fb-b8830365bd04,22
5506,Охматів,4,662c200b-18c9-11ed-a361-48df37b92096,23
5507,Охотин,4,6237c39a-4638-11ed-a361-48df37b92096,3
5508,Охоче,4,fa511752-76fa-11e9-898c-005056b24375,20
5509,Охрімівка,4,6a4318c9-f426-11e9-91ff-0025b501a04b,8
5510,Охрімівці,4,c359e0c1-34b4-11eb-80fb-b8830365bd04,22
5511,Охтирка,1,db5c895d-391c-11dd-90d9-001a92567626,18
5505,Охіньки,4,e18f7084-9e62-11e9-898c-005056b24375,25
5512,Очаків,1,000655d4-4079-11de-b509-001d92f78698,14
5513,Очеретине (Ясинуватський р-н),2,4aa0c4d8-2d68-11e6-9e93-005056887b8d,5
5514,Очеретня,4,8a2020d2-a9af-11eb-80fb-b8830365bd04,14
5515,Очеретня (Погребищенський р-н),4,19c302fe-4e4f-11ed-a361-48df37b92096,2
5516,Очеретувате,4,3eee79b5-dae3-11e9-b48a-005056b24375,4
5517,Очеретувате (Запорізька обл.),4,4212db9e-4658-11ec-80fb-b8830365bd04,8
5518,Ошихліби,4,52643881-76fc-11e9-898c-005056b24375,24
5519,П'ядики,4,08dcfb49-96cd-11e6-a4c1-005056887b8d,9
5520,П'ядиківці,4,22844eb9-67d7-11eb-80fb-b8830365bd04,24
5521,П'яновичі,4,937bab66-a0fb-11ea-a970-b8830365ade4,13
5523,П'ятигори,4,29a811f4-399c-11e9-acea-005056b24375,10
5522,П'ятигірське,4,1970109e-b7bf-11e9-8c22-005056b24375,20
5524,П'ятидні,4,c45a2fdd-64cb-11e9-898c-005056b24375,3
5525,П'ятихатки,1,441f7f96-a440-11dd-bcd8-001d92f78697,4
5526,П'ятихатки (Харківська обл.),1,2f80cf40-29c3-11eb-80fb-b8830365bd04,20
5527,П'ятницьке,4,c7e8496b-5f76-11ec-80fb-b8830365bd04,20
5528,П'ятничани,4,fa83f2d0-4632-11ec-80fb-b8830365bd04,13
5529,Павленкове (Лебединський р-н),4,2a20fc0d-5f70-11ec-80fb-b8830365bd04,18
5530,Павлиш,2,1f36e89c-84ce-11e3-b441-0050568002cf,11
5550,Павлово,4,a74e746e-7147-11eb-80fb-b8830365bd04,7
5551,Павлоград,1,db5c895e-391c-11dd-90d9-001a92567626,4
5531,Павлів(Львівська обл.),4,c5eee10a-f26f-11e5-899e-005056887b8d,13
5532,Павлівка,4,8f289845-b12d-11ed-a361-48df37b92096,25
5538,Павлівка (Івано-Франківська обл.),4,a8969040-cf45-11e9-b0c5-005056b24375,9
5533,Павлівка (Арцизький р-н),4,a97af509-d317-11ea-a970-b8830365ade4,15
5534,Павлівка (Васильківський р-н),4,f72f07c7-40a1-11ed-a361-48df37b92096,4
5536,Павлівка (Волинська обл.),4,1058be24-76eb-11e9-898c-005056b24375,3
5535,"Павлівка (Вінницька обл., Калинівський р-н)",4,86793e08-882a-11e9-898c-005056b24375,2
5537,Павлівка (Донецька обл.),4,96808b57-feea-11e9-91ff-0025b501a04b,5
5539,Павлівка (Кіровоградська обл.),4,7302f026-7d6a-11e9-898c-005056b24375,11
5540,Павлівка (Луганська обл.),4,fe5acbf7-1d10-11eb-80fb-b8830365bd04,12
5541,Павлівка (Миколаївська обл.),4,09e961d7-82d1-11e9-898c-005056b24375,14
5542,Павлівка (Погребищенський р-н.Вінницька обл.),4,54f484a9-7d62-11e9-898c-005056b24375,2
5543,Павлівка (Роздільнянський р-н),4,237c9740-e58f-11eb-80fb-b8830365bd04,15
5544,Павлівка (Харківська обл.),4,17e57892-b784-11e9-8c22-005056b24375,20
5546,Павлівка (Херсонська обл.),4,54b69464-9e40-11e9-898c-005056b24375,21
5545,"Павлівка (Херсонська обл., Генічеський р-н)",4,3f0f7ca2-9e60-11e9-898c-005056b24375,21
5547,Павлівка (Черкаська обл.),4,b3c316d9-b6eb-11eb-80fb-b8830365bd04,23
5548,Павлівка (Чутівський р-н.),4,e6dbe076-64e7-11ed-a361-48df37b92096,16
5549,Павлівське,4,729b22c7-4652-11ec-80fb-b8830365bd04,8
5552,Павшино,4,25627aba-0ce5-11ea-8c15-0025b502a06e,7
5553,Пакуль,4,f4f563e5-d635-11e9-b0c5-005056b24375,25
5554,Палагичі,4,9d9a5445-76f1-11e9-898c-005056b24375,9
5555,Паладь-Комарівці,4,5e867b88-0fe3-11eb-80fb-b8830365bd04,7
5556,Паланка,4,ae14ae46-b77a-11e9-8c22-005056b24375,23
5557,Паланочка,4,288a8866-463d-11ed-a361-48df37b92096,23
5558,Палашівка,4,39c7a2d6-4e20-11ed-a361-48df37b92096,19
5561,Палло,4,88e6366e-3d7a-11ed-a361-48df37b92096,7
5562,Пальміра,4,66c5ea4d-4d3b-11ec-80fb-b8830365bd04,23
5563,Пальче,4,ed384ed2-6543-11ea-a970-b8830365ade4,3
5564,Пальчик,4,17ee2f4b-4632-11ec-80fb-b8830365bd04,23
5565,Паляничники,4,2080e595-7025-11ed-a361-48df37b92096,20
5559,Паліївка,4,65912622-64cf-11e9-898c-005056b24375,11
5560,Паліївка (Одеська обл.),4,b01ac5d4-f920-11ea-80fb-b8830365bd04,15
5566,Пам'ятне,4,58a94410-b775-11e9-8c22-005056b24375,21
5567,Панасівка,4,fef83c96-fef6-11e9-91ff-0025b501a04b,18
5568,Панасівка (Тернопільська обл.),4,15cfea25-b6f1-11eb-80fb-b8830365bd04,19
5569,Панка,4,fd7a9766-64ce-11e9-898c-005056b24375,24
5570,Панкратове,4,bd307399-5f72-11ec-80fb-b8830365bd04,14
5571,Пантазіївка,4,39d20433-3e48-11eb-80fb-b8830365bd04,11
5572,Пантаївка,2,19ec6f3a-1581-11e5-add9-005056887b8d,11
5573,Панфили,4,5f73212b-8837-11e9-898c-005056b24375,10
5574,Панчеве,4,a9d0eca1-76f5-11e9-898c-005056b24375,11
5575,Паньківка,4,96630b5f-afdc-11ea-a970-b8830365ade4,12
5576,Паньківці,4,e4c95d7a-7d61-11e9-898c-005056b24375,22
5577,Паньківці (Білогірський р-н),4,a04ca230-bdf4-11eb-80fb-b8830365bd04,22
5578,Панютине,2,814cb7cd-e569-11e3-8c4a-0050568002cf,20
5579,Паплинці,4,4b4f2771-9e4d-11e9-898c-005056b24375,22
5581,Парасковія,4,047eeff3-5f72-11ec-80fb-b8830365bd04,20
5580,Парасковіївка,4,5f81eec2-ff87-11e8-ad0d-005056b24375,5
5582,Парафіївка,2,b3debd0b-89b4-11e3-b441-0050568002cf,25
5583,Парипси,4,83630652-34b3-11eb-80fb-b8830365bd04,6
5584,Парище (Івано-Франківська обл.),4,9b384121-c770-11ea-a970-b8830365ade4,9
5585,Парпурівці,4,2f86c367-3e46-11eb-80fb-b8830365bd04,2
5586,Партизанське (Дніпропетров.р-н),4,ab8a95b8-b5bf-11e4-a77a-005056887b8d,4
5587,Парутине,4,9b526d4d-64cf-11e9-898c-005056b24375,14
5588,Пархомівка (Київська обл.),4,35b67bc5-b7a3-11e9-8c22-005056b24375,10
5589,Пархомівка (Краснокутський р-н.),4,b0e532b3-76fa-11e9-898c-005056b24375,20
5590,Пархомівці,4,27a06e7b-7dcb-11eb-80fb-b8830365bd04,22
5591,Пасат,4,627426d5-afdf-11ea-a970-b8830365ade4,15
5592,Пасинки,4,d93b50b8-d42c-11eb-80fb-b8830365bd04,2
5593,Пасицели (Балтський р-н),4,db093dac-f38c-11eb-80fb-b8830365bd04,15
5594,Пасицели (Одеська обл.),4,75d3ac65-c777-11ea-a970-b8830365ade4,15
5595,Пасіка,4,623d261e-e5e2-11e9-b48a-005056b24375,7
5596,Пасіки-Зубрицькі,4,3e1c0e3a-76f6-11e9-898c-005056b24375,13
5597,Пасічна,4,529c93c1-b7ba-11e9-8c22-005056b24375,9
5598,Пасічна (Хмельницька обл.),4,f44f75a8-cf1d-11e9-b0c5-005056b24375,22
5599,Патюти,4,60bc817c-3d78-11ed-a361-48df37b92096,25
5600,Пахарівка,4,33c5e533-29bf-11eb-80fb-b8830365bd04,11
5601,Пациків,4,7e1b02d5-6546-11ea-a970-b8830365ade4,9
5602,Пацканьово,4,68f2ae5c-4657-11ec-80fb-b8830365bd04,7
5603,Пашева,4,9e7a4cb5-34f7-11ed-a361-48df37b92096,17
5604,Пашена Балка,4,0ea3427e-29c1-11eb-80fb-b8830365bd04,4
5605,Пашківці (Хмельницька обл.),4,fceb34ed-bafa-11ea-a970-b8830365ade4,22
5606,Пашківці (Хмельницький р-н),4,88875ddd-359c-11ec-80fb-b8830365bd04,22
5607,Пашківці (Чернівецька обл.),4,b592fdb4-f91f-11ea-80fb-b8830365bd04,24
5608,Пединка,4,bc03eeab-58ff-11ec-80fb-b8830365bd04,6
5609,Пекарі (Черкаська обл.),4,906099e2-ec59-11ea-80fb-b8830365bd04,23
5611,Пеньківка,4,f7a13b14-76eb-11e9-898c-005056b24375,2
5612,Пеняки,4,e7ae21de-0c95-11ea-8c15-0025b502a06e,13
5610,Пеніжкове,4,2190f151-64c9-11ec-80fb-b8830365bd04,23
5613,Перв'ятичі,4,7cf61a1b-93ca-11ec-80fb-b8830365bd04,13
5614,Первозванівка,4,fbe8763e-f982-11ea-80fb-b8830365bd04,16
5615,Первозванівка (Кіровоградська обл.),4,1b975071-5f73-11ec-80fb-b8830365bd04,11
5617,Первомайськ(Микол.обл.Первомайс.р-н),1,db5c8962-391c-11dd-90d9-001a92567626,14
5618,Первомайське (Дніпропетровська обл.),3,3e8748de-dab2-11e9-b48a-005056b24375,4
5619,"Первомайське (Донецька обл.,Добропільський р-н)",4,cf1176d7-1a1d-11eb-80fb-b8830365bd04,5
5620,Первомайське (Микол. обл. Вітовський р-н.),2,a8fd54fe-9a2c-11e3-b441-0050568002cf,14
5621,Первомайське (Шевченківський р-н),4,fbbbe27c-5f76-11ec-80fb-b8830365bd04,20
5622,"Первомайське (Ясинуватський р-н., Донецкая обл.)",4,3d178377-8965-11ea-a970-b8830365ade4,5
5623,Первомайський (Харківська обл.),1,06f8791e-4079-11de-b509-001d92f78698,20
5616,Первомаївка,4,55929bcd-b7a8-11e9-8c22-005056b24375,21
5624,Перга,4,5087e68b-bdf4-11eb-80fb-b8830365bd04,6
5625,Перебиківці,4,6d6cb4db-b791-11e9-8c22-005056b24375,24
5626,Перебудова,4,85c6ae52-5f76-11ec-80fb-b8830365bd04,5
5627,Перевозець,4,822931e6-cf47-11e9-b0c5-005056b24375,9
5628,Переволока (Тернопільська обл.),4,0dd8b3cc-fedd-11e9-91ff-0025b501a04b,19
